@relation 'AT: CensusIncome-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Add-Ntest-Clast-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-Ntest-C14-weka.filters.unsupervised.attribute.Remove-R2-3,5-9,13-14-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Center_principal components'

@attribute '1    capital-gain-0.002capital-loss+0    age+0    hours-per-week+0    education-num' numeric
@attribute income {>50K,<=50K}

@data
-1077.496284,<=50K
-1077.491102,<=50K
13946.480888,>50K
-1077.494832,<=50K
-1077.49389,<=50K
-1077.493705,>50K
6220.494305,>50K
-1077.499524,<=50K
-1077.49615,<=50K
-1077.498314,<=50K
-1077.492649,<=50K
-1077.495631,<=50K
-1077.495045,<=50K
-1077.494546,>50K
-1077.496259,>50K
-1077.497899,<=50K
-1077.500504,<=50K
2333.499425,<=50K
-1077.494484,<=50K
-1077.494273,>50K
-1077.493925,>50K
-1080.914941,>50K
-1077.497066,<=50K
9527.488991,>50K
-1077.502796,<=50K
-1077.48892,<=50K
-1077.496062,<=50K
-1077.494091,<=50K
-1077.494713,<=50K
-1077.490266,>50K
-1077.500156,<=50K
-1077.495058,<=50K
-1077.493437,>50K
-1077.499869,<=50K
-1077.493579,>50K
-1077.495058,<=50K
-1077.497787,<=50K
-1077.494627,>50K
-1077.495235,>50K
-1077.496465,<=50K
-1077.497209,<=50K
-1077.495488,<=50K
-1077.49427,<=50K
-1077.493293,<=50K
-1077.493786,<=50K
-1077.494909,<=50K
-1077.498411,<=50K
-1077.494398,<=50K
-1077.494871,>50K
-1077.493584,<=50K
-1077.497612,<=50K
-1077.500998,<=50K
-1077.4946,<=50K
-1077.491734,<=50K
-1077.491156,<=50K
-1077.499218,<=50K
3308.498721,<=50K
-1077.490101,>50K
-1077.496015,>50K
-1077.496977,<=50K
-1077.495317,>50K
-1077.497023,<=50K
-1077.492836,>50K
-1077.493049,<=50K
-1077.495916,>50K
-1077.499912,<=50K
-1077.49598,<=50K
4100.499324,>50K
-1077.493566,<=50K
-1077.499932,<=50K
13946.484117,>50K
-1077.502034,<=50K
-1077.492591,>50K
6610.49347,>50K
-1077.496935,<=50K
3572.496422,<=50K
-1077.496092,>50K
-1077.495344,>50K
-1077.494914,<=50K
-1077.494154,<=50K
-1077.49391,<=50K
-1077.49194,>50K
-1077.49764,<=50K
-1077.493843,>50K
-1077.49311,<=50K
-1077.494627,<=50K
-1077.49144,<=50K
-1080.785755,>50K
-1077.49434,<=50K
-1077.497756,<=50K
-1077.494976,<=50K
-1077.497176,<=50K
-1077.499769,<=50K
-1077.49902,<=50K
-1077.495918,<=50K
-1077.498664,<=50K
-1077.495732,<=50K
-1077.49591,>50K
-1077.495876,<=50K
-1077.496636,<=50K
-1077.489985,>50K
-1077.499976,<=50K
-1077.495485,<=50K
98921.357178,>50K
-1077.494771,<=50K
-1077.496922,<=50K
-1077.497209,<=50K
13946.484257,>50K
-1077.49225,<=50K
-1077.497496,<=50K
-1077.493947,<=50K
-1080.546246,<=50K
-1077.49764,<=50K
-1077.494867,<=50K
-1077.492312,>50K
-1077.495461,>50K
-1077.496449,<=50K
-1077.497496,<=50K
-1077.493148,>50K
-1077.496928,<=50K
-1077.491721,<=50K
-1077.499257,<=50K
-1077.496697,<=50K
-1080.76095,>50K
-1077.49524,<=50K
-1077.496843,<=50K
-1077.495317,<=50K
-1077.494231,<=50K
-1077.497884,<=50K
-1077.492412,<=50K
-1077.498214,<=50K
-1077.498888,<=50K
-1077.494313,>50K
-1080.915515,>50K
5436.493778,>50K
-1077.495713,<=50K
-1077.495775,<=50K
-1080.738771,<=50K
-1077.495647,>50K
-1077.492475,>50K
-1077.502677,<=50K
4100.49752,>50K
-1077.495158,<=50K
13946.48364,>50K
-1077.493751,<=50K
-1077.495666,<=50K
-1077.494627,<=50K
-1077.493522,<=50K
-1077.494372,<=50K
-1077.492928,<=50K
-1077.495643,<=50K
-1077.496636,<=50K
-1080.313682,<=50K
-1077.496516,<=50K
-1077.49579,<=50K
-1077.495445,<=50K
-1077.498644,<=50K
-1077.494975,<=50K
-1077.49764,<=50K
-1077.493437,>50K
-1077.495068,<=50K
-1077.496362,<=50K
-1077.495928,>50K
-1077.497554,<=50K
-1077.498326,<=50K
-1077.494976,<=50K
-1077.494771,>50K
-1077.495174,<=50K
-1077.497612,<=50K
-1077.500854,<=50K
-1077.494484,<=50K
-1077.495856,>50K
-1077.498357,<=50K
6220.492453,>50K
-1077.494685,<=50K
-1077.495747,>50K
-1077.494088,>50K
393.504065,<=50K
-1077.500199,<=50K
-1077.496616,>50K
-1077.495965,>50K
-1077.496205,>50K
-1077.502111,<=50K
-1077.495058,<=50K
-1077.49434,>50K
-1077.500979,<=50K
-1077.497725,<=50K
-1077.498214,<=50K
-1077.498888,<=50K
-1077.499156,<=50K
-1077.490745,<=50K
-1077.494398,>50K
2596.494259,<=50K
-1077.496034,<=50K
-1077.496062,>50K
1251.501878,<=50K
-1077.496306,<=50K
-1077.497527,<=50K
-1077.493409,<=50K
-1077.495015,<=50K
-1077.493336,<=50K
-1077.49807,<=50K
-1077.496608,<=50K
-1077.491568,>50K
-1077.500757,<=50K
-1077.493843,>50K
2333.503019,<=50K
-1077.495569,>50K
6610.492614,>50K
-1077.495775,<=50K
-1077.496162,<=50K
-1077.493736,<=50K
-1080.687725,>50K
-1077.494224,<=50K
-1077.497575,<=50K
-1077.495325,<=50K
-1077.498458,<=50K
-1077.496935,<=50K
-1077.49434,>50K
-1077.500741,<=50K
-1077.494441,<=50K
-1077.497267,<=50K
-1077.494771,<=50K
-1077.494771,<=50K
-1077.494154,<=50K
98921.354013,>50K
-1077.499059,<=50K
-1077.497942,<=50K
-1077.497506,<=50K
-1077.496729,<=50K
-1077.493457,<=50K
-1077.496201,<=50K
-1077.495918,<=50K
-1077.493522,<=50K
-1077.494053,<=50K
18973.477331,>50K
-1077.497038,<=50K
-1077.498171,<=50K
-1077.497019,<=50K
-1077.497387,<=50K
-1077.497721,<=50K
-1077.49387,<=50K
-1077.494646,<=50K
-1077.495968,<=50K
-1080.198024,>50K
-1077.499032,<=50K
-1077.504034,<=50K
-1077.497756,<=50K
-1080.761048,>50K
-1080.543152,<=50K
-1077.499074,<=50K
-1077.49576,<=50K
-1077.495903,>50K
3935.498344,<=50K
-1077.492529,<=50K
1027.502851,<=50K
-1077.492006,>50K
-1077.496062,<=50K
-1077.495748,<=50K
-1077.494627,<=50K
-1077.496042,<=50K
-1077.496823,<=50K
-1077.497702,>50K
-1077.497582,<=50K
-1077.494766,>50K
-1077.495181,<=50K
-1077.497066,<=50K
-1077.494914,<=50K
-1077.49065,<=50K
-1077.496034,>50K
-1077.493499,>50K
-1077.491847,<=50K
-1077.500362,<=50K
-1077.495636,<=50K
-1077.490628,>50K
-1077.497182,>50K
-1077.495015,<=50K
-1077.497721,<=50K
-1077.495976,<=50K
-1077.495278,<=50K
-1077.496004,<=50K
-1077.494197,<=50K
-1077.494893,<=50K
3308.49752,>50K
2333.497665,<=50K
-1077.499074,<=50K
-1080.758396,>50K
-1077.494685,<=50K
-1077.493336,<=50K
-1077.495813,>50K
-483.503353,<=50K
-1077.496736,<=50K
-1077.493608,<=50K
-1077.497219,<=50K
-1077.496507,>50K
-1077.49636,<=50K
-1077.495058,>50K
-1080.384798,<=50K
-1077.496195,<=50K
-1077.495325,>50K
-1077.496263,<=50K
-1080.78187,>50K
-1077.493886,<=50K
3935.497096,<=50K
-1077.49208,<=50K
-1077.493786,>50K
-1077.494134,>50K
-1077.496903,<=50K
-1077.493278,<=50K
-22.5024,<=50K
-1077.493246,>50K
-1077.492579,>50K
-1077.494029,<=50K
2247.4974,<=50K
-1077.498601,<=50K
-1077.495879,<=50K
-1077.49304,>50K
6610.493427,>50K
-1077.495329,<=50K
-1077.497454,>50K
-1077.496205,>50K
-1077.49619,<=50K
-1077.491758,<=50K
-1081.044596,<=50K
-1077.489969,<=50K
-1077.49565,<=50K
6220.492475,>50K
-1077.497381,>50K
-1077.498043,<=50K
-1077.497612,<=50K
-1077.495489,<=50K
-1077.499125,<=50K
-1077.49532,<=50K
-1077.4953,<=50K
-1077.497985,<=50K
-1077.501544,<=50K
-1077.497679,<=50K
-1077.495631,<=50K
-1077.493394,>50K
98921.354156,>50K
-1077.500036,<=50K
-1077.495461,>50K
1027.499327,<=50K
-1080.959243,<=50K
-1077.50018,<=50K
-1077.493623,<=50K
-1077.493657,>50K
-1077.496118,<=50K
-1077.497939,<=50K
-1077.495344,>50K
13946.482364,>50K
-1077.497927,<=50K
-1077.496558,>50K
-1077.496902,>50K
-1080.919007,<=50K
-1077.494627,>50K
-1077.499032,<=50K
-1077.491078,>50K
2247.500885,<=50K
-1077.498233,<=50K
13946.486735,>50K
-1077.492979,<=50K
-1077.496819,<=50K
-1077.49348,<=50K
-1077.494464,<=50K
-1077.502296,<=50K
-1077.495732,<=50K
-1077.498171,<=50K
13946.483083,>50K
-1077.496977,>50K
-1077.490936,<=50K
-1077.493165,>50K
-1077.495317,<=50K
-1077.492842,>50K
1807.501149,<=50K
-1079.816429,<=50K
-1077.503596,<=50K
-1077.494887,<=50K
-1077.495228,<=50K
-1077.497454,<=50K
-1077.498888,<=50K
-1081.542728,<=50K
-1077.502165,<=50K
-1077.497066,<=50K
-1077.494914,<=50K
98921.355494,>50K
-1077.500162,<=50K
-1077.495058,<=50K
-1077.49619,>50K
-1077.494701,>50K
-1077.494637,>50K
-1077.494584,<=50K
-1077.497368,<=50K
-1077.49688,<=50K
-1077.495631,<=50K
-1077.498772,<=50K
-1077.496779,<=50K
-1077.499381,<=50K
-1080.305384,<=50K
-1077.496205,<=50K
-1077.493293,<=50K
-1077.492158,<=50K
-1077.497756,<=50K
-1077.5008,<=50K
-1077.496178,<=50K
-1080.759337,>50K
-1077.498055,<=50K
-1077.4985,<=50K
-1077.501587,<=50K
-1077.49398,<=50K
-1077.498314,<=50K
6610.495734,>50K
-1077.495531,<=50K
-1077.49964,<=50K
-1077.494607,<=50K
-1077.494936,<=50K
-1077.502939,<=50K
-1077.503717,<=50K
-1077.495302,<=50K
24046.467884,>50K
-1077.494697,<=50K
-1077.495775,<=50K
-1077.49567,<=50K
-1077.497597,<=50K
-1077.497151,<=50K
-1077.495461,<=50K
-1077.502034,<=50K
-1077.498903,<=50K
-1080.692657,>50K
-1077.499625,<=50K
-1077.499032,<=50K
1098.501801,<=50K
-1077.494255,<=50K
-1077.494776,<=50K
-1077.497003,<=50K
-1077.495728,<=50K
-1077.495666,<=50K
-1077.496759,>50K
-1077.497182,<=50K
-1077.496158,<=50K
9442.487841,>50K
-1077.493603,<=50K
-1077.495364,>50K
-1077.493786,<=50K
-1077.497783,<=50K
-1077.501266,<=50K
-1077.49833,<=50K
-1077.495579,<=50K
-1077.497899,<=50K
-22.499177,<=50K
13946.484831,>50K
-1077.50011,<=50K
-1077.494444,>50K
-1077.494444,<=50K
-1077.496321,<=50K
-1077.496538,<=50K
-1077.496875,<=50K
-1077.496926,<=50K
-1077.492312,<=50K
-1077.501223,<=50K
-1077.493623,>50K
-1077.495201,<=50K
-1077.492844,<=50K
-1077.496779,<=50K
-1077.495058,<=50K
-1077.496333,<=50K
-1077.494584,<=50K
-1077.491949,<=50K
-1077.497818,>50K
-1077.495655,>50K
-1077.494053,>50K
-1077.49921,<=50K
-1077.493193,>50K
98921.35603,>50K
-1077.498683,<=50K
-1077.497295,<=50K
-1077.496349,<=50K
-1077.490939,>50K
-1080.915318,>50K
-1077.496492,<=50K
-1077.495445,<=50K
-1077.498008,<=50K
-1077.493448,>50K
-1077.494484,<=50K
13946.485669,>50K
-1080.505787,<=50K
-1077.498998,<=50K
1329.503992,<=50K
-1077.494286,<=50K
-1077.495934,>50K
-1077.498838,<=50K
-1077.496791,<=50K
-1077.49227,>50K
-1077.498055,<=50K
1124.499926,<=50K
-1077.49413,>50K
4100.499405,>50K
-1077.494602,<=50K
-1077.494949,>50K
13946.482516,>50K
5436.497204,>50K
-1077.497586,<=50K
-1077.494236,>50K
-1077.497023,<=50K
-1077.497496,<=50K
-1077.494642,>50K
-1077.493464,<=50K
-1077.501653,<=50K
-1077.498117,<=50K
-1077.49807,<=50K
-1077.496922,<=50K
-1077.495918,>50K
13946.48321,>50K
-1077.49807,<=50K
-1077.494009,<=50K
-1077.502321,<=50K
-1077.496922,<=50K
-1080.958509,<=50K
-1077.495317,>50K
-1077.495461,<=50K
-1077.493119,<=50K
-1077.495488,<=50K
-1077.496205,<=50K
-1077.491963,>50K
-1077.496209,<=50K
-1077.49434,<=50K
-1077.492323,>50K
6610.492981,>50K
-1077.494278,<=50K
1883.500812,<=50K
-1077.50151,<=50K
-1077.494929,>50K
-1077.494107,<=50K
-1077.492619,>50K
-1077.498314,<=50K
-1077.496573,<=50K
-1077.497209,<=50K
-1077.500162,<=50K
-1077.495448,<=50K
98921.355514,>50K
-1077.494627,<=50K
-1077.493687,<=50K
-1080.786561,>50K
-1077.494976,<=50K
-1080.759954,>50K
-1077.494892,<=50K
-1077.495189,>50K
-1077.498214,<=50K
-22.503668,<=50K
-1077.497763,<=50K
13946.483019,>50K
-1077.494134,<=50K
-1080.785208,>50K
-1077.494377,<=50K
-1077.496736,<=50K
-1077.494833,<=50K
-1077.491218,<=50K
-1077.497105,<=50K
-1077.502452,<=50K
-1077.498314,<=50K
-1077.496329,<=50K
-1077.499257,<=50K
-1077.496779,<=50K
-1077.492718,>50K
-1077.497423,<=50K
-1077.497531,<=50K
-1080.786142,>50K
-1077.494605,<=50K
-1077.495015,<=50K
-1077.494944,<=50K
-1077.496178,>50K
-1077.497353,<=50K
-1077.496162,<=50K
-1077.495604,<=50K
-1077.495049,>50K
-1077.495953,>50K
-1077.495693,<=50K
-1077.497353,<=50K
-1077.490551,<=50K
-1077.495129,>50K
-1077.495757,>50K
-1077.500098,<=50K
-1077.495445,<=50K
-1077.49391,>50K
-1077.496984,<=50K
-1077.493246,>50K
-1077.497005,<=50K
5771.498024,<=50K
-1077.495158,<=50K
-1077.49807,<=50K
-1077.49687,<=50K
-1077.49653,<=50K
13946.484113,>50K
-1077.497899,<=50K
-1080.476043,<=50K
-1077.494518,>50K
-1077.489428,<=50K
-1077.497325,>50K
-1077.496479,<=50K
-1077.496152,<=50K
-1077.496178,<=50K
-1077.492967,<=50K
-1077.493766,<=50K
-1077.497038,<=50K
-1077.498931,<=50K
-1077.498582,<=50K
-1077.49543,<=50K
-1077.496062,<=50K
-1077.493727,<=50K
-1077.496492,<=50K
-1077.493321,<=50K
-1077.493541,>50K
-1077.498043,<=50K
-1077.492265,<=50K
-1077.492129,<=50K
-1077.494484,<=50K
-1077.502964,<=50K
-1077.494421,>50K
-1077.492475,<=50K
-1077.495747,<=50K
-1077.497256,<=50K
26750.464123,>50K
98921.351132,>50K
-1077.498357,<=50K
-1077.497295,<=50K
5689.495502,<=50K
2025.497267,>50K
-1077.49764,<=50K
98921.355079,>50K
2025.502207,>50K
-1077.502111,<=50K
-1077.494771,>50K
-1077.497481,<=50K
-1077.498586,<=50K
-1081.540132,<=50K
-1077.5008,<=50K
6610.492753,>50K
6220.492755,>50K
-1077.496492,<=50K
-1077.497768,<=50K
-1077.494724,>50K
1124.499174,<=50K
7536.491988,>50K
-1077.497221,>50K
13946.481225,>50K
-1077.495934,<=50K
-1077.492588,<=50K
-1077.497667,<=50K
-1077.495503,<=50K
-1077.493918,<=50K
-1077.495131,<=50K
-1077.49731,<=50K
2025.498228,>50K
-1077.497038,<=50K
-1077.497655,<=50K
-1077.494627,>50K
-1077.492976,<=50K
-1077.497612,<=50K
-1077.496306,<=50K
-1077.494602,<=50K
-1077.496092,>50K
1096.500785,<=50K
-1077.494676,<=50K
-1077.493422,<=50K
-1077.49603,<=50K
1150.501147,<=50K
-1077.494602,<=50K
-1077.491001,<=50K
6220.49355,>50K
-1077.492216,>50K
-1077.499385,<=50K
-1077.494771,>50K
-1077.498644,<=50K
-1080.785926,<=50K
-1077.494914,<=50K
-1077.49434,<=50K
-1077.49415,>50K
-1077.498427,<=50K
-1077.497566,<=50K
-1077.499556,<=50K
-1077.498376,<=50K
-1077.488716,>50K
-1077.494313,>50K
98921.349709,>50K
-1077.497148,<=50K
-1077.500342,<=50K
-1077.493378,<=50K
-1077.502677,<=50K
-1077.49434,<=50K
-1077.497256,<=50K
-1077.495823,<=50K
-1077.493766,<=50K
-1077.4985,<=50K
-1077.493266,<=50K
-1077.493069,<=50K
-1077.497454,<=50K
-1077.495174,<=50K
-1077.497933,<=50K
-1080.228769,<=50K
-1077.496178,<=50K
-1077.498272,<=50K
-1077.49441,<=50K
2247.499613,<=50K
-1077.498745,<=50K
-1077.498745,<=50K
-1077.496752,<=50K
4100.495594,>50K
-1077.498787,<=50K
-1077.49386,<=50K
-1077.499196,<=50K
-1077.496301,<=50K
-1077.496984,<=50K
-1077.498043,<=50K
-1077.492653,<=50K
-1077.503412,<=50K
-1077.500167,<=50K
-1077.495585,>50K
-1077.4985,<=50K
-1077.495158,<=50K
4100.50058,>50K
-1077.498214,<=50K
-1077.494513,>50K
-1077.496299,<=50K
-1077.501079,<=50K
-1077.495587,<=50K
-1077.497338,<=50K
-1077.496383,>50K
-1077.49619,<=50K
-1077.497353,<=50K
-1077.494033,>50K
-1077.497432,<=50K
-1077.502677,<=50K
-1077.49272,>50K
-1077.49479,>50K
-1077.492982,<=50K
-1077.498985,<=50K
-1077.496798,<=50K
-1077.498357,<=50K
-1077.495604,>50K
-1077.495488,>50K
-1077.496707,<=50K
-1077.497884,<=50K
-1077.497988,<=50K
-1077.492045,<=50K
-1077.486133,>50K
-1077.498644,<=50K
-1077.501448,<=50K
-1077.49139,<=50K
-1077.496009,<=50K
-1077.49807,<=50K
-1077.494743,>50K
-1077.492002,<=50K
-1077.494949,>50K
-1077.493207,<=50K
-1077.498156,<=50K
-1077.497558,<=50K
-1077.497019,<=50K
-1080.248518,<=50K
-1077.491378,<=50K
-1077.496042,<=50K
-1077.49807,<=50K
-1077.494852,>50K
-1077.495488,>50K
428.503241,<=50K
-1077.496546,<=50K
-1077.498854,<=50K
-1077.495496,<=50K
-1077.495779,<=50K
-1077.495157,<=50K
-1077.494084,<=50K
-1077.495849,<=50K
-1077.495876,<=50K
-1080.783664,>50K
-1077.490954,<=50K
-1077.496911,<=50K
-1077.498698,<=50K
-1077.496608,<=50K
-1077.497209,<=50K
-1077.496135,>50K
-1077.498329,>50K
-1077.498745,<=50K
-1077.497756,<=50K
-1077.495359,>50K
-1080.508449,<=50K
-1080.311356,<=50K
-1077.498931,<=50K
-1077.488166,<=50K
-1077.49454,<=50K
-1077.494713,<=50K
-1077.496948,<=50K
-1077.497165,>50K
-1077.498214,<=50K
-1077.488063,<=50K
-1077.496178,<=50K
-1077.496608,<=50K
-1077.494456,>50K
-1077.49807,<=50K
-1077.495507,<=50K
-1077.493895,<=50K
-1077.498357,<=50K
6610.49314,>50K
-1077.501269,<=50K
-1081.671943,>50K
-1077.493409,<=50K
-1077.495631,<=50K
-1077.499435,<=50K
-1077.495848,>50K
-1077.495317,<=50K
-1077.495211,<=50K
-1077.497325,<=50K
-1077.498787,<=50K
-1077.49246,<=50K
-1077.496803,<=50K
-1077.492045,<=50K
-1077.492881,<=50K
-1077.496588,<=50K
-1077.497167,>50K
-1077.497472,<=50K
-1077.49427,>50K
13946.483458,>50K
-1077.493289,>50K
-1077.500234,<=50K
-1077.498164,<=50K
-1077.500055,<=50K
-1077.497783,<=50K
-1077.494038,<=50K
-1077.494034,>50K
-1077.496736,<=50K
-1077.497438,<=50K
7536.489081,>50K
-1077.49553,<=50K
-1077.499688,<=50K
12472.483561,>50K
-1077.49833,<=50K
-1077.496736,<=50K
-1077.493689,>50K
-1077.496333,<=50K
-1077.49263,<=50K
-1077.494771,>50K
-1077.497182,<=50K
2025.498659,>50K
6610.496502,>50K
-1077.496591,<=50K
-1077.493355,>50K
-1077.502505,<=50K
-1077.495612,<=50K
-1077.498109,<=50K
-1077.498419,<=50K
-1077.49807,<=50K
-1077.491082,>50K
-1077.494889,<=50K
-1077.49667,>50K
-1077.494134,<=50K
-1077.492149,>50K
-1077.489516,<=50K
-1077.494355,>50K
-1077.494746,<=50K
-1077.497434,<=50K
-1077.49774,<=50K
331.505531,<=50K
-1077.490593,>50K
-1077.494724,<=50K
-1077.499237,<=50K
-1077.49358,<=50K
1557.497171,<=50K
-1077.493851,<=50K
-1077.497147,<=50K
-1079.933218,<=50K
-1077.501079,<=50K
-1077.49731,<=50K
-1077.497756,<=50K
-1080.507112,<=50K
-1077.491853,<=50K
3787.498535,<=50K
-1081.400277,<=50K
-1077.495992,>50K
-1077.498586,<=50K
-1077.498229,<=50K
-1077.496337,<=50K
-1077.497167,<=50K
-1077.496651,<=50K
-1077.496465,<=50K
-1077.497019,<=50K
-1077.494972,>50K
-1077.496779,<=50K
-1077.495445,<=50K
-1077.495685,<=50K
-1080.066338,>50K
18973.472941,>50K
-1077.496837,<=50K
-1077.495058,<=50K
-1077.498667,<=50K
-1077.498238,<=50K
-1077.499032,<=50K
-1077.495018,<=50K
-1077.494728,<=50K
-1077.496593,>50K
-1077.49833,<=50K
-1077.493525,<=50K
-1077.499022,<=50K
-1077.495134,>50K
-1077.490094,<=50K
-1077.503422,<=50K
-1077.499811,<=50K
-1077.494154,<=50K
-1080.694818,>50K
-1077.498186,<=50K
-1077.501223,<=50K
-1077.492715,>50K
-1077.501925,<=50K
-1077.497003,<=50K
-1077.498931,<=50K
-1077.49771,<=50K
7536.49053,>50K
-1077.496922,<=50K
-1077.500385,<=50K
-1077.498974,<=50K
-1077.495058,<=50K
-1077.499937,<=50K
-1077.498473,<=50K
-1080.916046,>50K
-1077.49315,<=50K
-1077.497209,<=50K
-1077.495201,>50K
-1077.492332,<=50K
-1077.497632,>50K
-1077.496355,<=50K
-1077.494387,<=50K
-1077.496864,<=50K
-1077.492762,<=50K
-1077.494441,>50K
-1077.496593,>50K
-1077.498214,<=50K
-1077.494746,<=50K
-1077.498171,<=50K
-1077.498419,<=50K
-1077.494359,<=50K
-1077.493336,<=50K
-1077.496752,>50K
-1077.493397,<=50K
-1077.495119,<=50K
-1077.500798,<=50K
-1077.493657,>50K
-1077.494618,>50K
-1077.498738,<=50K
-1077.497353,>50K
-1077.495968,>50K
-1077.494991,>50K
-1077.497469,<=50K
-1077.495425,<=50K
-1077.493395,>50K
-1077.499125,<=50K
-1080.063985,>50K
-1077.501045,<=50K
-1077.49298,<=50K
-1077.493642,>50K
-1077.497555,<=50K
-1077.494887,>50K
-1077.494255,<=50K
-1077.497496,<=50K
98921.354731,>50K
-1077.496736,<=50K
-1077.499404,<=50K
-1080.760547,>50K
-1077.498683,<=50K
-1077.49348,<=50K
4478.499285,>50K
-1077.494875,>50K
-1077.495158,<=50K
-1080.786682,>50K
-1077.493623,<=50K
-1077.498043,<=50K
-1077.502677,<=50K
-1080.382128,<=50K
-1077.496442,<=50K
-1077.497338,<=50K
-1077.496205,<=50K
-1077.494071,<=50K
-1077.498931,<=50K
-1077.501646,<=50K
-1077.498043,<=50K
-1077.495314,<=50K
-1077.497702,<=50K
-1077.502165,<=50K
-1077.492847,<=50K
-1077.49575,>50K
-1077.493704,<=50K
-1077.497869,<=50K
-1077.493083,<=50K
-1077.497353,<=50K
-1077.499679,<=50K
3935.497426,<=50K
-1077.495488,<=50K
-1077.493007,<=50K
-1077.495732,<=50K
-1077.496774,<=50K
-1077.493719,>50K
-1077.494102,<=50K
-1077.494771,<=50K
-1077.493724,<=50K
-1077.494127,<=50K
-1077.496922,<=50K
-1077.498214,<=50K
-1077.499303,<=50K
-1077.49348,<=50K
-1077.497182,<=50K
-1077.495631,<=50K
-1077.497869,<=50K
-1077.496405,<=50K
-1077.500055,<=50K
-1080.760702,>50K
-1077.487237,<=50K
-1077.492417,<=50K
-1077.498027,<=50K
-1077.495584,>50K
13946.487084,>50K
-1077.493348,>50K
6220.493014,>50K
-1077.499138,<=50K
-1077.502461,<=50K
-1077.490912,<=50K
-1077.499252,>50K
-1077.501878,<=50K
-1077.495058,<=50K
-1077.495174,>50K
-1077.495813,<=50K
-1077.494775,<=50K
-1077.495038,<=50K
-1077.497066,<=50K
-1077.495918,<=50K
-1077.494655,<=50K
-1077.494726,<=50K
-1077.497756,>50K
-1077.492495,<=50K
-1077.493274,<=50K
-1077.496364,>50K
-1077.493227,>50K
-1077.495197,>50K
-1077.496752,>50K
-1077.500293,>50K
-1077.492405,<=50K
-1077.488878,>50K
-1077.495201,<=50K
-1077.494844,<=50K
-1077.494909,<=50K
-1077.498908,<=50K
-1077.494025,<=50K
-1077.49078,>50K
-1077.498601,<=50K
-1077.494957,<=50K
-1077.497667,<=50K
-1077.497038,<=50K
-1077.496205,<=50K
-1077.494728,>50K
-1077.498043,<=50K
-1077.494456,>50K
-1077.495488,<=50K
5689.49997,<=50K
-1077.495033,<=50K
-1077.493739,<=50K
-1077.493289,<=50K
-1077.501023,<=50K
-1077.495058,>50K
-1077.495344,>50K
-1077.496779,<=50K
-1077.49413,<=50K
-1077.494771,<=50K
-1077.496818,<=50K
-1077.497664,<=50K
-1077.495775,<=50K
-1077.49476,>50K
-22.494219,<=50K
-1077.495975,>50K
-1077.498458,<=50K
-1077.49382,>50K
-1077.496922,<=50K
-1077.49459,<=50K
-1077.500083,<=50K
-1077.494278,<=50K
-1077.503083,<=50K
-1077.498714,<=50K
-1077.497438,<=50K
-1077.500689,<=50K
-1077.497496,<=50K
-1077.495728,>50K
-1077.495647,>50K
-1077.494697,<=50K
13946.484051,>50K
-1077.496465,<=50K
-1077.495344,<=50K
-1077.495383,>50K
-1077.497279,<=50K
-1077.495546,<=50K
-1077.493193,>50K
-1077.494355,>50K
-1077.496736,<=50K
-1077.49502,<=50K
-1080.915267,>50K
-1077.494267,<=50K
-1077.494398,>50K
-1077.494561,>50K
-1077.49272,<=50K
-1077.494441,>50K
-1077.49615,<=50K
-1077.492619,<=50K
-1077.498888,<=50K
-1077.495317,>50K
-1077.494986,<=50K
-1077.495302,<=50K
-1077.493223,>50K
-1077.498601,<=50K
-1077.492762,>50K
-1077.497985,<=50K
-1077.494949,<=50K
-1077.500897,<=50K
6220.491507,>50K
-1080.50835,<=50K
-1077.498214,<=50K
-1077.496445,<=50K
-1077.495116,<=50K
-1077.494688,<=50K
-1077.498927,<=50K
-1077.494278,>50K
-1077.501034,<=50K
-1077.497603,<=50K
-1077.495488,<=50K
-1077.495891,<=50K
-1077.496349,<=50K
-1077.498415,<=50K
-1080.274647,<=50K
-1077.495876,<=50K
-1077.494914,<=50K
-1080.789182,<=50K
-1077.495585,<=50K
-1077.495775,<=50K
-1077.503422,<=50K
-1077.493451,<=50K
-1077.501366,<=50K
-1077.501007,<=50K
-1077.497353,>50K
-1077.497756,<=50K
-1077.497341,<=50K
-1077.497674,<=50K
-1077.493738,>50K
-1077.495686,>50K
-1077.498846,<=50K
-1077.497872,<=50K
-1080.476604,<=50K
-1077.495594,<=50K
-1077.50258,<=50K
-1077.494298,>50K
-1077.493766,<=50K
-1077.498702,<=50K
-1077.501266,<=50K
-1077.496527,<=50K
-1077.493297,<=50K
-1077.498171,<=50K
-1077.492839,<=50K
-1077.495344,<=50K
-1077.495406,<=50K
-1077.489502,<=50K
-1080.785898,>50K
-1077.497325,>50K
-1077.495732,<=50K
-1077.499543,<=50K
6610.494315,>50K
-1077.492881,<=50K
-1077.496602,<=50K
-1077.495732,>50K
-1077.497899,>50K
-1077.497225,<=50K
-1077.495891,<=50K
-1077.493437,<=50K
-1077.495747,<=50K
